,Asset ID,Employee ID,Purchase Date,Last Maintenance Date,CPU Usage (%),Memory Usage (%),Disk Usage (%),Network Activity (MB),OS Version,Software Installed,Age (years),Issue Reported,Incident Description,Time to Failure (hours),Failure Predicted,Resolution Type
2641,d1a95113-0f0b-4dca-8fc6-897e4c5e7cdf,675a4716-b7a5-4a8c-ba7e-849ccc0b30ae,2022-07-01,2024-04-26,11,11,73,146,Linux,29,9,Blue screen error,I keep losing my internet connection. This is affecting my ability to work.,1,Yes,self
2642,7946ec50-033b-47d7-8936-36892fe7bca9,fdabeea4-b751-4410-a24e-f88ace7d0ce6,2023-03-22,2024-01-04,18,74,76,3692,Windows 10,46,7,Application crash,The Wi-Fi disconnects frequently. It takes a while to reconnect.,181,No,IT support
2643,bfa2f855-102b-4043-bf54-2ad58e346dc9,89bec4b0-55fd-405f-96a7-1425731ddadf,2022-10-09,2024-05-22,96,89,82,1350,Windows 11,44,6,Disk error,The Wi-Fi disconnects frequently. It takes a while to reconnect.,68,No,self
2644,f60b9de6-7afc-4e1d-a8c1-3b9612788172,ce4dc72c-9662-4d14-8c54-624206ce4bdf,2023-04-25,2024-03-04,14,67,35,2628,Windows 10,7,4,Software compatibility issue,I encountered a blue screen error while working. The system needs to be restarted.,81,No,IT support
2645,c9f46c3b-5605-490f-a1ce-1baa0e713d53,b22e947f-08a0-4166-b379-68d6d255547b,2022-04-11,2024-04-23,88,65,100,2895,MacOS,43,6,Disk error,Applications are taking too long to load. The system freezes frequently.,164,No,self
2646,adf97341-02ba-41b8-a060-7085db56ebed,3680c88c-19a4-4a03-83d5-38098c4512ac,2024-04-16,2024-05-09,64,27,39,2101,Windows 10,26,8,Application crash,The battery indicator is malfunctioning. It shows incorrect battery levels.,74,No,IT support
2647,e90e5c97-b47d-4a15-b3f3-e940e6c1b7fb,12c3b03e-b9b8-4840-a52e-1ea28e1197a8,2023-04-08,2024-05-28,67,17,11,2028,Linux,12,6,System slow,The computer is running very slowly. It takes a long time to open applications.,41,Yes,self
2648,db341f66-96d2-4358-af1e-cf508ae3f429,7e055775-281a-43d6-9cfc-cb928fbdf1bd,2023-10-20,2024-06-18,15,55,62,3642,MacOS,17,2,Battery issue,Disk read/write errors are occurring frequently. This is slowing down the system.,175,Yes,self
2649,be0994ad-5715-4e5e-b010-a12e578e6325,21cd78fe-d6d0-4ccb-955d-3f98b09f08a9,2021-04-18,2024-03-16,16,45,71,3402,Windows 11,5,5,Blue screen error,The system crashed with a blue screen. I lost all unsaved work.,200,No,IT support
2650,91e91e54-79cb-4e8e-8ddd-f8df12a92294,c7d9736d-fe3e-456a-aee6-c172aa1fc56f,2024-03-07,2024-03-04,42,46,75,3920,MacOS,10,9,Battery issue,Battery drains too quickly. I need to plug in the charger often.,18,Yes,self
2651,b91b2319-4710-4b21-a3d4-6c10974e6434,c1084389-31f7-430d-8c82-e63c3d1821b4,2022-02-02,2024-02-19,12,80,69,3649,Linux,6,10,Overheating,The system crashed with a blue screen. I lost all unsaved work.,88,No,IT support
2652,db88b2c5-358c-45d6-98e7-d20ed61947d6,59442813-3497-4175-8174-3770b3c6e750,2023-06-10,2024-04-18,21,49,19,2161,Windows 10,28,7,Overheating,The network connection is unstable. I keep losing my internet connection.,149,Yes,self
2653,61d4eb8f-2f7e-493c-a4fe-0762b6965a77,231d16e2-7592-42a6-9ecd-78e4064b0a6a,2023-12-05,2024-03-14,82,61,84,4612,Linux,10,10,Battery issue,The computer is running very slowly. It takes a long time to open applications.,149,No,IT support
2654,f0103721-44a0-4891-b8cf-81529576602a,e17d30b4-1145-4a08-a16a-2ee73067a24b,2023-11-07,2024-05-11,83,72,59,2465,MacOS,45,7,Blue screen error,Applications are taking too long to load. The system freezes frequently.,75,Yes,self
2655,12db9a0f-8379-4d52-bae8-42576306d381,9ca8e9bb-5026-4fbe-bcf3-fe2d4284c63c,2021-08-06,2024-02-04,96,74,45,1635,MacOS,27,10,Overheating,The application keeps crashing unexpectedly. I am unable to complete my work.,54,No,self
2656,13378ca9-bbd6-4d8d-80f0-dd6db3a0833e,f1aaf8d2-ad21-460e-b4ab-b4b9573abfdf,2021-01-03,2024-05-31,86,64,55,2352,Windows 10,40,7,Blue screen error,System performance has degraded significantly. Even simple tasks are taking a long time.,14,Yes,self
2657,b462355e-4608-4f00-90ad-8f57805e4d77,b782135f-5783-4ebd-be20-4ecfa4c99615,2021-01-08,2024-05-17,90,74,18,1416,Windows 11,25,5,Blue screen error,The battery indicator is malfunctioning. It shows incorrect battery levels.,70,No,IT support
2658,b6d01554-5ae3-44e5-a571-5597c34db07d,6060edce-be00-43a4-9db2-c284dd81393e,2022-04-16,2024-04-10,28,72,34,3258,Windows 11,47,7,Software compatibility issue,The Wi-Fi disconnects frequently. It takes a while to reconnect.,93,Yes,self
2659,6fb2d7ce-a4c6-418c-9519-4db161474900,b43a97df-f1d0-4cf3-8904-62e7ce3fd15d,2021-01-25,2024-03-31,46,47,35,1029,Windows 11,39,8,Software compatibility issue,The computer is overheating. The system gets very hot during use.,16,No,self
2660,d41adcc9-ed42-482a-8bc2-aa1d9c92c4ab,8ceacd63-8421-4c81-9516-d39a7fd45da7,2021-07-28,2024-04-24,78,17,82,1658,Windows 11,20,2,Application crash,System performance has degraded significantly. Even simple tasks are taking a long time.,8,Yes,IT support
2661,161d2241-8510-4160-8fd6-b411db0884d6,9beee672-200f-4543-873e-e11d668b547e,2022-11-13,2024-02-14,99,54,71,4584,Windows 10,19,9,Overheating,Battery drains too quickly. I need to plug in the charger often.,200,Yes,IT support
2662,f9d04e3e-845f-44c2-a43e-0ad28f3a7d7f,072d84fd-9d55-4b41-9ef5-a4e478482287,2020-04-07,2024-02-15,23,59,53,4788,Windows 11,22,7,Overheating,Unable to install the software due to compatibility problems. The system requirements are not met.,4,Yes,IT support
2663,43c8e459-f948-452b-96cf-6f98049d1ea4,e91d7cb8-e35d-42d7-a07a-1410e4fa31ee,2023-10-08,2024-06-10,82,82,95,2286,Windows 11,41,5,Network disconnection,System performance has degraded significantly. Even simple tasks are taking a long time.,8,Yes,self
2664,f86b1d89-d0c8-45bc-a2cd-ae2c3f48941b,6ebc439e-3509-48f3-9f5e-4623fb2705e4,2021-10-17,2024-03-01,47,87,75,4883,Windows 10,45,5,System slow,Frequent application crashes are disrupting my work. The software closes without warning.,108,Yes,self
2665,831d8304-b0e1-4dac-abf9-f57c1df71fc2,85f847d9-73c8-4648-84d4-4c8f19fe51a8,2022-06-07,2024-06-27,40,19,86,1217,MacOS,29,6,Battery issue,The Wi-Fi disconnects frequently. It takes a while to reconnect.,136,No,self
2666,9d87ab5f-ab52-4a07-98c4-0a97a3037f40,0c289cde-32dc-4f38-b327-d23547afdb30,2021-12-14,2024-04-22,18,87,42,2587,Linux,28,10,Blue screen error,I am unable to use the software because it crashes often. This is causing a loss of data.,24,Yes,self
2667,f39da4a4-0d67-49e5-a331-0cdac5a7a744,299056fd-e098-48b1-986f-e216675e4eee,2022-11-22,2024-05-30,70,61,55,4679,Windows 10,8,3,Application crash,I am unable to use the software because it crashes often. This is causing a loss of data.,62,Yes,IT support
2668,3bbb765e-ef19-404d-bdb0-a1dc6ca3f0ab,9b8d3267-5f95-4420-84a6-1220b3640a6d,2023-08-16,2024-05-27,84,30,85,2833,Windows 10,27,7,System slow,I keep losing my internet connection. This is affecting my ability to work.,130,Yes,IT support
2669,9ed3f277-e6d2-49be-a04a-1e89fffc1236,f596a8e5-3aa5-4cbf-85d6-448244b3334b,2021-06-02,2024-02-07,40,10,74,4006,Linux,7,5,Overheating,The computer shows a blue screen error. This happens randomly during work.,45,No,self
2670,53169a19-8561-4f3c-b9aa-3d6b59204310,e0531de0-c44d-4721-bee9-0bf1c13fb2b9,2021-06-27,2024-02-22,53,91,43,539,MacOS,47,7,Software compatibility issue,The computer is overheating. The system gets very hot during use.,158,No,self
2671,d8c25d37-900a-44e1-b9ca-0c99820090eb,8cd63312-15bb-494f-b648-30edec1099e2,2022-02-07,2024-02-15,39,90,57,546,Windows 10,17,3,Blue screen error,The software is not compatible with the system. I cannot install or run the application.,99,No,self
2672,78de7f31-7b4e-467d-8c65-766b7ef8ae07,33002199-c737-4aef-b5a5-100962671f4f,2022-11-15,2024-03-08,77,93,91,2609,Windows 10,33,1,Software compatibility issue,I am unable to use the software because it crashes often. This is causing a loss of data.,112,Yes,IT support
2673,fb247deb-95a7-41bf-99aa-91883070d73d,3c142e22-c03a-42ba-a925-f3129daf8bf5,2023-05-30,2024-05-13,79,27,29,2256,Windows 11,38,1,System slow,The Wi-Fi disconnects frequently. It takes a while to reconnect.,107,No,IT support
2674,55abd7ae-9d48-457e-b565-41569a134e61,6b49edf3-c546-4d7d-bf92-02adce594431,2021-12-04,2024-03-30,39,37,98,1396,Linux,46,4,Disk error,The computer is overheating. The system gets very hot during use.,73,Yes,IT support
2675,8b78079c-e18e-4ecb-92ca-43dd1fe3131c,60f9dd9a-51dc-4ad9-baac-01520e47971c,2022-06-26,2024-02-26,43,69,83,407,Windows 11,32,9,System slow,Compatibility issues with the new application. It does not work with the current OS.,9,No,IT support
2676,57223a97-ee40-4801-aac7-fdd2857f955b,4f56eafa-8447-43c0-a6df-8e77be431358,2021-01-17,2024-05-30,37,56,85,2945,Windows 11,38,6,Disk error,Frequent application crashes are disrupting my work. The software closes without warning.,164,No,IT support
2677,471cf85f-5e8e-4409-bf7f-c1ebeda7f121,0d946951-e5c4-4f94-9d2f-56b6fb95d11e,2020-10-30,2024-06-19,31,64,22,4663,MacOS,38,9,Blue screen error,Compatibility issues with the new application. It does not work with the current OS.,42,Yes,self
2678,6f8ff009-6450-4dcc-a12b-0281c9796e8a,758beeae-0719-4736-9fe7-467ec2a75b6d,2020-02-23,2024-04-20,61,61,16,1958,MacOS,23,7,Application crash,System performance has degraded significantly. Even simple tasks are taking a long time.,80,Yes,IT support
2679,3a483468-ba32-4454-8d96-634edc895361,3d02a3a3-f4e6-4282-aedb-fee0765e819a,2020-10-19,2024-02-28,40,24,53,1475,MacOS,5,6,Network disconnection,Compatibility issues with the new application. It does not work with the current OS.,85,Yes,IT support
2680,7ca1d400-dd0c-4a29-874e-51f3f790524c,aff4faa5-9349-4129-95ad-3b6000682068,2022-04-04,2024-01-26,54,69,52,3401,MacOS,32,5,Network disconnection,The Wi-Fi disconnects frequently. It takes a while to reconnect.,134,No,self
2681,2e2b060c-8c9b-4d27-babd-c66514ae3ce8,0e64d5b1-693c-4694-9efd-a15c6f1bd2a8,2024-01-09,2024-05-19,72,95,94,3734,Windows 11,29,1,Software compatibility issue,Battery drains too quickly. I need to plug in the charger often.,172,No,self
2682,5bf2966b-3292-4e85-903f-9d826f29ce3c,fc467ba0-6ef0-4500-909c-34e262144f80,2023-09-13,2024-05-20,36,76,23,2676,MacOS,30,9,System slow,The battery indicator is malfunctioning. It shows incorrect battery levels.,47,No,self
2683,de05a2b5-cc5b-4e19-a738-bb3252a5431f,adcab0d4-3da1-4867-adb0-0caf5a80c744,2022-03-24,2024-05-27,26,42,97,490,Linux,40,4,Network disconnection,Applications are taking too long to load. The system freezes frequently.,17,Yes,IT support
2684,48dd2544-b6f9-4a85-890e-ed0d37adbcfc,a8fe3bd4-14c9-4eb4-8ed1-240919466ce7,2021-06-01,2024-04-08,39,53,99,3555,MacOS,34,6,Overheating,Battery drains too quickly. I need to plug in the charger often.,172,Yes,self
2685,9a19950c-f17a-4332-945c-9ffed80f1baf,172a7b2d-2602-438f-b801-7a4e600de413,2023-03-27,2024-02-23,29,82,56,2708,Windows 10,25,5,System slow,I am unable to use the software because it crashes often. This is causing a loss of data.,96,Yes,IT support
2686,141a0777-d8dd-455b-82ba-cc0fab26ba30,29ac05df-477f-415e-a4ba-1b40b8db510a,2021-01-07,2024-04-04,68,13,20,4969,Linux,6,10,System slow,The system shows a disk error message. I am unable to access certain files.,131,Yes,IT support
2687,ae448ebc-a359-430c-885d-a934aa74a146,d097ddab-0aff-4632-ac18-ca7eb4d4223f,2020-12-03,2024-03-05,95,19,63,1242,Windows 11,15,8,Network disconnection,The software is not compatible with the system. I cannot install or run the application.,135,Yes,self
2688,a57f0ee1-4e04-417f-85e5-7dfb05c7d73d,dc73d91e-8e71-4c13-bd6a-fefb2792b8ff,2021-09-25,2024-05-31,100,36,30,4814,Windows 11,42,8,System slow,The system crashed with a blue screen. I lost all unsaved work.,5,Yes,self
2689,e2f0cc0e-b9e6-49c4-877f-b059c6dcdcd8,b683c7a5-5578-4592-8afd-87c07c71bb5a,2024-05-10,2024-03-09,70,30,79,1950,Linux,10,6,Network disconnection,Battery drains too quickly. I need to plug in the charger often.,75,Yes,IT support
2690,f4773ebf-55b1-41c0-8b8d-248f2e17cb27,47785a02-0120-47e8-9714-fbeca1777e62,2021-07-13,2024-01-24,61,100,24,985,Windows 10,34,2,Blue screen error,The system crashed with a blue screen. I lost all unsaved work.,192,Yes,self
2691,63cf8e66-7e86-4ea1-831f-94c94c39b706,f03de5f1-0dc3-47a5-8fc8-5bf1410a4a20,2022-04-02,2024-03-27,60,53,40,3712,Windows 11,5,4,Overheating,Applications are taking too long to load. The system freezes frequently.,165,Yes,IT support
2692,369bb0b7-6260-4328-bc81-afc3fa7af9fe,2dcec8a0-96f7-4b30-8e80-1a3342261a1b,2022-11-25,2024-03-20,95,100,57,3931,MacOS,21,2,Network disconnection,Disk read/write errors are occurring frequently. This is slowing down the system.,25,No,IT support
2693,81d60da2-2555-4d48-9b4c-013c40520a45,1947f65d-ed29-4a74-902e-67128ca18941,2020-03-04,2024-02-10,62,79,78,3418,Linux,20,9,Software compatibility issue,I encountered a blue screen error while working. The system needs to be restarted.,198,No,IT support
2694,b9db5adf-27fb-4ae0-a006-ca27cdf0680e,9f79943d-8e8e-447e-a7de-d1aebeccd9dd,2020-09-11,2024-04-28,12,31,52,4788,Linux,20,8,Software compatibility issue,Battery drains too quickly. I need to plug in the charger often.,119,No,self
2695,60b50b1f-91fb-4e18-8efa-4583835cec4d,b64eda80-cea1-4ad7-b6fa-c828c7e67dcf,2024-03-09,2024-04-10,94,97,65,3617,Windows 10,25,7,Blue screen error,I am unable to use the software because it crashes often. This is causing a loss of data.,138,Yes,IT support
2696,0d23f66b-8696-48d9-9f3a-85a01fc81bc5,e1abd34e-10b3-4688-9537-86a8cd5abc1a,2020-07-25,2024-03-03,32,37,56,3001,Windows 11,15,2,Network disconnection,The Wi-Fi disconnects frequently. It takes a while to reconnect.,25,Yes,IT support
2697,d4fa376e-2e79-4f97-b951-746f2ecd1833,485efbed-7ab7-4e89-a1bd-fd268cba9883,2020-02-27,2024-06-24,33,31,67,2027,Windows 11,49,8,System slow,The battery indicator is malfunctioning. It shows incorrect battery levels.,50,No,self
2698,b2614ad6-f32f-4918-b6f0-06c7cd63cd87,8e2d87dd-4392-4e5a-9946-72e13dbe33fe,2020-07-25,2024-03-10,11,11,90,2113,Windows 11,20,8,Application crash,I encountered a blue screen error while working. The system needs to be restarted.,116,Yes,self
2699,3cee5690-5b87-47c3-b19f-08c7133e755a,fc467f34-1804-483c-86b5-8858cc4345de,2020-04-22,2024-06-11,45,27,46,3296,Linux,39,2,Software compatibility issue,Unable to install the software due to compatibility problems. The system requirements are not met.,60,No,IT support
2700,f0558bd0-04c8-44c8-bf4b-f6f0101a7f90,7507ac0e-cad7-4ffb-ada2-df3341b9bd1e,2021-12-05,2024-05-10,67,41,93,3781,Windows 10,44,7,Battery issue,Frequent application crashes are disrupting my work. The software closes without warning.,11,Yes,self
2701,5e376fbe-6749-4e6f-926b-8fae505985d2,9b3471e4-dd9f-42ad-80b3-05e264c477bf,2023-12-24,2024-03-25,75,78,20,4055,Windows 10,49,9,Network disconnection,There is an error with the disk drive. The system cannot read or write data properly.,14,No,self
2702,c2702173-b9e3-491c-b022-16f7a2f8ca51,bdab0ecd-35e9-48ca-978e-77c958a0417e,2022-09-20,2024-07-07,70,10,68,1953,Windows 11,17,10,Battery issue,Unable to install the software due to compatibility problems. The system requirements are not met.,54,No,self
2703,72a101c9-e136-4fb5-b618-bbb6ccdb1682,0311f5fd-5b59-40db-8103-b7f3c6f41e9c,2020-03-13,2024-03-30,34,22,83,877,Windows 11,33,10,Blue screen error,Compatibility issues with the new application. It does not work with the current OS.,38,No,IT support
2704,87c68e1e-e8dc-4c5e-8ff7-c022cbf5696c,d9fd88f7-34f6-4d34-8fb4-5f08fae038e1,2020-07-30,2024-05-30,75,32,82,3728,Windows 11,38,5,Blue screen error,Disk read/write errors are occurring frequently. This is slowing down the system.,13,No,IT support
2705,174ed0e9-d729-40a4-85da-187436f406cc,da1ea360-e76c-4847-a844-a5c49c91549a,2022-11-18,2024-03-16,30,60,54,1622,MacOS,37,1,Overheating,Compatibility issues with the new application. It does not work with the current OS.,167,No,self
2706,89fd9c71-3596-4c01-aba1-6008604aaf4e,98c79d42-2c37-467d-b113-1d6098aac370,2020-02-25,2024-04-19,35,94,32,3120,Windows 10,34,1,Software compatibility issue,The system shows a disk error message. I am unable to access certain files.,10,No,IT support
2707,7e09f328-e620-43b5-a9aa-f7e57552c173,c32fb140-1e17-4465-bbae-224e6734d31d,2023-12-24,2024-03-19,30,48,37,1086,MacOS,45,9,Disk error,Applications are taking too long to load. The system freezes frequently.,148,Yes,self
2708,cd05daf7-3a33-4999-9694-3822e5f5592b,cb5e16b1-a25d-411c-b77d-a7f4f7851168,2023-03-04,2024-01-22,32,96,12,1878,Linux,44,10,Software compatibility issue,The system crashed with a blue screen. I lost all unsaved work.,154,Yes,self
2709,6ed25ece-8cf5-46e5-8d98-ee102326a42e,1eb0b2ae-2db6-488f-99b7-9b6ca4817e22,2020-06-18,2024-04-25,15,96,12,4270,Linux,25,5,Application crash,Compatibility issues with the new application. It does not work with the current OS.,141,Yes,IT support
2710,2483f3d1-b9e8-49c0-acf4-d987057b16a2,d4c4df86-10ec-49f0-890f-bb1e31d731c8,2020-05-17,2024-05-08,51,58,14,4357,Windows 11,45,1,Software compatibility issue,The battery indicator is malfunctioning. It shows incorrect battery levels.,148,Yes,self
2711,2f7b144f-54c3-4eb2-aa94-45dc6375bbf1,0004a192-8207-4076-b71a-9536f25ede5a,2023-07-18,2024-03-03,42,23,11,4906,Windows 11,43,4,Blue screen error,Battery drains too quickly. I need to plug in the charger often.,152,Yes,self
2712,caa524b0-bf1c-4786-94c7-082ffb6e1220,f05d87f4-9852-4ea3-8db4-0b48016e44a6,2022-11-15,2024-04-24,85,51,84,2448,Windows 11,45,6,Software compatibility issue,The system gets very hot during use. This causes it to shut down.,177,Yes,IT support
2713,0ea95f8b-d469-4f82-bac9-efc40a60979e,bf0b93fa-0edc-421e-8421-8c7cb4c5f276,2022-08-25,2024-01-21,20,37,59,3196,Windows 11,28,4,Software compatibility issue,The laptop battery is not holding a charge. It drains very quickly.,33,Yes,self
2714,4c399531-7691-4ffa-b79c-cd744c0b3313,95dfc97d-31aa-4617-9579-d8bd44bc0b54,2023-12-31,2024-04-20,45,45,76,3327,MacOS,21,5,Application crash,The computer is running very slowly. It takes a long time to open applications.,59,No,IT support
2715,f015a57e-9118-4ec5-a6c5-7df12062bc6d,dae5368f-fdff-4a0d-91ce-a16d5a840c42,2020-12-29,2024-06-08,98,69,15,3728,Windows 11,46,7,Disk error,Disk read/write errors are occurring frequently. This is slowing down the system.,111,Yes,self
2716,c43ad664-2ee7-42d5-9726-135e01cd23c4,c2d22b3c-caa7-44c7-bc6c-ffef727f874e,2021-06-22,2024-06-22,22,100,60,538,Windows 11,17,9,Disk error,Disk read/write errors are occurring frequently. This is slowing down the system.,175,Yes,self
2717,fa9965ff-fc34-4dcd-adda-dc78241a6431,194a6f92-0e71-4a36-b8ef-bbe14ad1b20f,2024-05-26,2024-05-06,63,80,25,4999,Windows 11,7,8,Overheating,The computer shows a blue screen error. This happens randomly during work.,120,No,self
2718,1fcbdb19-4310-4722-8386-48132401b142,74e0a334-3383-4e5e-9970-594786eb178d,2020-10-28,2024-03-28,64,30,76,2233,Linux,47,6,Network disconnection,I am unable to use the software because it crashes often. This is causing a loss of data.,17,No,IT support
2719,8b5b0f8a-7c36-4df3-8e49-57663495ffea,371a4101-a111-4f0a-bc5d-5944fe36d292,2021-01-07,2024-05-17,62,41,69,4087,MacOS,14,6,Software compatibility issue,The battery indicator is malfunctioning. It shows incorrect battery levels.,79,Yes,self
